,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,CODIGO DISTRITO DEPARTAMENTO     MUNICIPIO    ESTABLECIMIENTO        DIRECCION          TELEFONO    SUPERVISOR      DIRECTOR         NIVEL       SECTOR     AREA        STATUS     MODALIDAD    JORNADA        PLAN,ZONA
544,00-01-0628-46,01-318,GUATEMALA,CIUDAD CAPITAL,INSTITUTO TECNOLOGICO DE COMPUTACION I.T.C.,2A. CALLE 11-65,22200060,LESLIE AZUCENA MONZON TECUN,DULCE MARIA CHINCHILLA GODOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE,,
545,00-01-0631-46,01-312,GUATEMALA,CIUDAD CAPITAL,LICEO FRANCES,5A. AVENIDA 9-80,22516728,AMADO SALOMON FLORES PEREZ,ANA MARIA DE LA LUZ ESTRADA RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
546,00-01-0638-46,01-403,GUATEMALA,CIUDAD CAPITAL,INSTITUTO GUILLERMO PUTZEYS ALVAREZ,11 CALLE 3-59,24637777,CARLOS HUMBERTO GONZALEZ DE LEON,JOSE RODERICO TELLO TELLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA NORTE,,
547,00-01-0639-46,01-319,GUATEMALA,CIUDAD CAPITAL,LICEO TECNOLOGICO MAYA DE GUATEMALA II,5TA. AVENIDA 3-55,22327022,ISAURA AMPARO RECINOS CARRILLO,FREDY AMILCAR CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
548,00-01-0640-46,01-319,GUATEMALA,CIUDAD CAPITAL,LICEO TECNOLOGICO MAYA DE GUATEMALA II,5TA. AVENIDA 3-55,22327022,ISAURA AMPARO RECINOS CARRILLO,FREDY AMILCAR CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
549,00-01-0641-46,01-307,GUATEMALA,CIUDAD CAPITAL,LICEO TECNOLOGICO MAYA DE GUATEMALA II,5TA. AVENIDA 3-55,22327022,NORMA ARACELY PALOMO FRANCO DE DIAZ,FREDY AMILCAR CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
550,00-01-0642-46,01-307,GUATEMALA,CIUDAD CAPITAL,LICEO TECNOLOGICO MAYA DE GUATEMALA III,15 CALLE 3-29,,NORMA ARACELY PALOMO FRANCO DE DIAZ,MARGARITA DE JESUS BARRIOS CASTILLO DE GODINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
551,00-01-0643-46,01-307,GUATEMALA,CIUDAD CAPITAL,LICEO TECNOLOGICO MAYA DE GUATEMALA III,15 CALLE 3-29,23083514,NORMA ARACELY PALOMO FRANCO DE DIAZ,NORMA ARACELY PALOMO FRANCO DE DIAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE,,
552,00-01-0644-46,01-627,GUATEMALA,CIUDAD CAPITAL,LICEO TECNOLOGICO MAYA DE GUATEMALA III,15 CALLE 3-29,23083514,ISAURA AMPARO RECINOS CARRILLO,MARGARITA DE JESUS BARRIOS CASTILLO DE GODINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
553,00-01-0645-46,01-627,GUATEMALA,CIUDAD CAPITAL,LICEO TECNOLOGICO MAYA DE GUATEMALA III,15 CALLE 3-29,23083514,ISAURA AMPARO RECINOS CARRILLO,MARGARITA DE JESUS BARRIOS CASTILLO DE GODINEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
554,00-01-0646-46,01-307,GUATEMALA,CIUDAD CAPITAL,LICEO TECNOLOGICO MAYA DE GUATEMALA II,5TA. AVENIDA 3-55,22327022,NORMA ARACELY PALOMO FRANCO DE DIAZ,FREDY AMILCAR CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE,,
555,00-01-0647-46,01-403,GUATEMALA,CIUDAD CAPITAL,"COLEGIO TECNOLOGICO CENTRO CULTURAL DE LAS AMERICAS, NO. 1",11 CALLE 3-59,22214343,CARLOS HUMBERTO GONZALEZ DE LEON,EDGAR ENRIQUE ZAMORA ESPINOZA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
556,00-01-0648-46,01-627,GUATEMALA,CIUDAD CAPITAL,CENTRO DE EDUCACION CONTINUADA PARA ADOLESCENTES CON DISCAPACIDAD AUDITIVA,2DA. AVENIDA 8-53,22534953,ISAURA AMPARO RECINOS CARRILLO,JANELVA ZUSELLY BARAHONA DOMINGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
557,00-01-0652-46,01-312,GUATEMALA,CIUDAD CAPITAL,COLEGIO TECNICO PROGRESISTA,2A. AVENIDA 3-59,22512759,AMADO SALOMON FLORES PEREZ,RUDY ALBERTO GALVEZ VALLEJO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE,,
558,00-01-0656-46,01-106,GUATEMALA,CIUDAD CAPITAL,"CENTRO EDUCACIONAL MIXTO PRIVADO ""KINGSTON""",8A. CALLE 12-46,,CESAR ARNOLDO MARTINEZ GARCIA,PATRICIA GIDI DAVID DE ROSENBERG,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,FIN DE SEMANA,GUATEMALA NORTE,,
559,00-01-0658-46,01-618,GUATEMALA,CIUDAD CAPITAL,CENTRO DE EDUCACION EXTRAESCOLAR-CEEX-GRUPO CEIBA-GRUCE,4TA. AVENIDA 12-39,22381970,ROSA GEORGINA RIOS CASTILLO,DAYSI MABELI ALARCN PAREDES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
560,00-01-0659-46,01-618,GUATEMALA,CIUDAD CAPITAL,CENTRO DE EDUCACION EXTRAESCOLAR-CEEX GRUPO CEIBA-GRUCE,4TA. AVENIDA 12-39,22381970,ROSA GEORGINA RIOS CASTILLO,DEYSI MABELI ALARCON PAREDES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
561,00-01-0663-46,01-317,GUATEMALA,CIUDAD CAPITAL,LICEO HISPANOAMERICANO NO. 4,10A. AVENIDA 11-27,22204447,MARIANO DOMINGO ESTRADA TELETOR,GUILLERMO CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
562,00-01-0664-46,01-317,GUATEMALA,CIUDAD CAPITAL,LICEO HISPANOAMERICANO NO. 4,10A. AVENIDA 11-27,22204447,MARIANO DOMINGO ESTRADA TELETOR,GUILLERMO CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
563,00-01-0666-46,01-627,GUATEMALA,CIUDAD CAPITAL,LICEO HISPANOAMERICANO NO. 4,10A. AVENIDA 11-27,22204447,ISAURA AMPARO RECINOS CARRILLO,GUILLERMO CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
564,00-01-0667-46,01-627,GUATEMALA,CIUDAD CAPITAL,LICEO HISPANOAMERICANO NO. 4,10A. AVENIDA 11-27,22204447,ISAURA AMPARO RECINOS CARRILLO,GUILLERMO CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
565,00-01-0670-46,01-318,GUATEMALA,CIUDAD CAPITAL,"COLEGIO CATOLICO MIXTO ""EUGENIO PACELLI""",13 CALLE 0-61,22382755,LESLIE AZUCENA MONZON TECUN,WILFREDO CARACUN TOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
566,00-01-0671-46,01-317,GUATEMALA,CIUDAD CAPITAL,"ESCUELA NORMAL PARA MAESTROS DE EDUCACION MUSICAL ""JESUS MARIA ALVARADO""",2A. CALLE 4-04,22516651,MARIANO DOMINGO ESTRADA TELETOR,SONIA CONCEPCION LOPEZ MUNOZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
567,00-01-0672-46,01-316,GUATEMALA,CIUDAD CAPITAL,COLEGIO TECNOLOGICO CENTRO CULTURAL DE LAS AMERICA,8 CALLE 0-30,22321894,CARLOS HUMBERTO GONZALEZ DE LEON,JESUS SAMAYOA ARAGON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
568,00-01-0673-46,01-307,GUATEMALA,CIUDAD CAPITAL,COLEGIO CATOLICO SAN LUCAS,14 CALLE 6-82,22381236,NORMA ARACELY PALOMO FRANCO DE DIAZ,BRENDA ROCSANA CRUZ NAJERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
569,00-01-0674-46,01-307,GUATEMALA,CIUDAD CAPITAL,COLEGIO CATOLICO SAN LUCAS,14 CALLE 6-82,22381236,NORMA ARACELY PALOMO FRANCO DE DIAZ,BRENDA ROCSANA CRUZ NAJERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
570,00-01-0677-46,01-403,GUATEMALA,CIUDAD CAPITAL,COLEGIO CATOLICO SAN LUCAS,14 CALLE 6-82,22381236,CARLOS HUMBERTO GONZALEZ DE LEON,RITA ANGELICA CATALAN SOSA DE MAYEN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
571,00-01-0683-46,01-307,GUATEMALA,CIUDAD CAPITAL,LICEO VICTORIA Y LIBERTAD,8A. CALLE 0-23,22380100,NORMA ARACELY PALOMO FRANCO DE DIAZ,ERICA ANABELLA MANSILLA MEJIA DE PONCIANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
572,00-01-0685-46,01-403,GUATEMALA,CIUDAD CAPITAL,COLEGIO CATOLICO SAN LUCAS,14 CALLE 6-82,22381236,CARLOS HUMBERTO GONZALEZ DE LEON,RITA ANGELICA CATALAN SOSA DE MAYEN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
573,00-01-0688-46,01-403,GUATEMALA,CIUDAD CAPITAL,INSTITUTO GUILLERMO PUTZEYS ALVAREZ,11 CALLE 3-59 ZONA 1,24637777,CARLOS HUMBERTO GONZALEZ DE LEON,LICENCIADA ANA ISABEL TELLO SAENZ DE LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
574,00-01-0692-46,01-317,GUATEMALA,CIUDAD CAPITAL,LICEO DE COMPUTACION SIGLO 21 NO. 3,13 CALLE 9-60,22959172,MARIANO DOMINGO ESTRADA TELETOR,JORGE ROLANDO MORALES PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE,,
575,00-01-0693-46,01-307,GUATEMALA,CIUDAD CAPITAL,ESCUELA MUNICIPAL DE MUSICA,8AV. AVENIDA 12-10 ZONA 1 (ANTIGUO CLUB AMERICANO),42451489,NORMA ARACELY PALOMO FRANCO DE DIAZ,ERWIN EDUARDO DUARTE ALEMAN,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
576,00-01-0694-46,01-317,GUATEMALA,CIUDAD CAPITAL,COLEGIO MIXTO SANTO DOMINGO,12 AVENIDA 12-11,22531216,MARIANO DOMINGO ESTRADA TELETOR,SERGIO ALEJANDRO VILLATORO VILLAGRAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
577,00-01-0696-46,01-618,GUATEMALA,CIUDAD CAPITAL,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX-,16 CALLE 03-71,22534453,ROSA GEORGINA RIOS CASTILLO,JULIO ALEXANDER SOTZ AJSIJTUJ,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE,,
578,00-01-0699-46,01-116,GUATEMALA,CIUDAD CAPITAL,INSTITUTO DE CIENCIAS DE LA COMUNICACION,10 AVENIDA 7-56,22067425,SE ELIMINO EL DISTRITO,THELMA VASQUEZ REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
579,00-01-0700-46,01-312,GUATEMALA,CIUDAD CAPITAL,LICEO TECNICO CIENCIA Y DESARROLLO,10A. CALLE 3-15,36117881,AMADO SALOMON FLORES PEREZ,MIRIAM JEANNETTE CIFUENTES ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
580,00-01-0701-46,01-312,GUATEMALA,CIUDAD CAPITAL,LICEO TECNICO CIENCIA Y DESARROLLO,10 CALLE 3-15,36117881,AMADO SALOMON FLORES PEREZ,MIRYAM JEANNETTE CIFUENTES ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE,,
581,00-01-0702-46,01-112,GUATEMALA,CIUDAD CAPITAL,COLEGIO HISPANO AMERICANO,9 CALLE 7-06,22067425,VACANTE VACANTE,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
582,00-01-0703-46,01-115,GUATEMALA,CIUDAD CAPITAL,CENTRO CULTURAL DE AMERICA,6 AVENIDA 2-45,22067425,VACANTE VACANTE,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
583,00-01-0706-46,01-317,GUATEMALA,CIUDAD CAPITAL,COLEGIO COMERCIAL GUATEMALTECO,10A. CALLE 11-44,22534824,MARIANO DOMINGO ESTRADA TELETOR,CHARLOTTE ANN AFRE PYATT DE ESCOBIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
584,00-01-0708-46,01-312,GUATEMALA,CIUDAD CAPITAL,COLEGIO TECNICO INDUSTRIAL EMILIANI,10A. CALLE 3-15,36117881,AMADO SALOMON FLORES PEREZ,MYRIAM JEANNETTE CIFUENTES ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
585,00-01-0709-46,01-312,GUATEMALA,CIUDAD CAPITAL,COLEGIO TECNICO INDUSTRIAL EMILIANI,10A. CALLE 3-15,36117881,AMADO SALOMON FLORES PEREZ,MYRIAM JEANNETTE CIFUENTES ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE,,
586,00-01-0710-46,01-403,GUATEMALA,CIUDAD CAPITAL,COLEGIO TECNICO INDUSTRIAL EMILIANI,10A. CALLE 3-15,36117881,CARLOS HUMBERTO GONZALEZ DE LEON,MYRIAM JEANNETTE CIFUENTES ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
587,00-01-0712-46,01-001,GUATEMALA,CIUDAD CAPITAL,LICEO SANTIAGO,9A. AVENIDA 5-17,,SANDRA LIZZETH CRUZ IZAGUIRRE,THELMA ONDINA VASQUEZ REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
588,00-01-0713-46,01-001,GUATEMALA,CIUDAD CAPITAL,INSTITUTO BILINGUE GUATEMALTECO,6A. AVENIDA 5-17,22067425,SANDRA LIZZETH CRUZ IZAGUIRRE,THELMA ONDINA VASQUEZ REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
589,00-01-0715-46,01-310,GUATEMALA,CIUDAD CAPITAL,ESCUELA TECNICA SUPERIOR ALINARI,5A CALLE 5-61,22067425,ALMA SALGUERO DE SALAZAR,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
590,00-01-0716-46,01-310,GUATEMALA,CIUDAD CAPITAL,INSTITUTO TECNICO CENTROAMERICANO DE OPTOMETRIA,5 CALLE 2-75,22067425,ALMA SALGUERO DE SALAZAR,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
591,00-01-0719-46,01-318,GUATEMALA,CIUDAD CAPITAL,"COLEGIO MIXTO ""CRISTIANO GUATEMALTECO""",13 CALLE 2-30,,LESLIE AZUCENA MONZON TECUN,ANDREA CAROLINA VILLAGRAN FUNES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,GUATEMALA NORTE,,
592,00-01-0720-46,01-403,GUATEMALA,CIUDAD CAPITAL,INSTITUTO NORMAL MIXTO NOCTURNO,9A. AVENIDA 9-27,55696890,CARLOS HUMBERTO GONZALEZ DE LEON,SANTOS LOPEZ CONTRERAS,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE,,
593,00-01-0721-46,01-001,GUATEMALA,CIUDAD CAPITAL,ESCUELA SUPERIOR DE INFORMATICA,5 AVENIDA 4-33,22067425,SANDRA LIZZETH CRUZ IZAGUIRRE,THELMA ONDINA VASQUEZ REYEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
594,00-01-0722-46,01-001,GUATEMALA,CIUDAD CAPITAL,INSTITUTO MIXTO PRIVADO DIEGUEZ OLAVERRI,10-25,22067425,SANDRA LIZZETH CRUZ IZAGUIRRE,THELMA ONDINA VASQUEZ REYEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
595,00-01-0723-46,01-310,GUATEMALA,CIUDAD CAPITAL,INSTITUTO BILINGUE ANGLOAMERICANO,9A. AVENIDA 5-13,22067425,ALMA SALGUERO DE SALAZAR,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
596,00-01-0724-46,01-403,GUATEMALA,CIUDAD CAPITAL,INSTITUTO GUILLERMO PUTZEYS ALVAREZ,11 CALLE 3-59,24637777,CARLOS HUMBERTO GONZALEZ DE LEON,ANA ISABEL TELLO SAENZ DE LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA NORTE,,
597,00-01-0727-46,01-627,GUATEMALA,CIUDAD CAPITAL,"COLEGIO TECNICO INDUSTRIAL ""LUIS CARDOZA Y ARAGON""",5TA. CALLE 1-36,23074080,ISAURA AMPARO RECINOS CARRILLO,AURA ELICIA CARTAGENA MONROY DE POZUELOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,,
598,00-01-0728-46,01-403,GUATEMALA,CIUDAD CAPITAL,COLEGIO TECNICO INDUSTRIAL EMILIANI,10A. CALLE 3-15,47628777,CARLOS HUMBERTO GONZALEZ DE LEON,MYRIAM JEANNETTE CIFUENTES ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,,
599,00-01-0730-46,01-106,GUATEMALA,CIUDAD CAPITAL,"CENTRO EDUCACIONAL MIXTO PRIVADO ""KINGSTON""",8A. CALLE 12-46,22320068,CESAR ARNOLDO MARTINEZ GARCIA,PATRICIA LORENA GIDI DAVID,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,,
600,00-01-0732-46,01-403,GUATEMALA,CIUDAD CAPITAL,INSTITUTO TECNOLOGICO JHULES,12 A. AVENIDA 15-19,44734516,CARLOS HUMBERTO GONZALEZ DE LEON,AMARILIS JACOBED CABRERA GAMARRO DE HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,,
601,00-01-0734-46,01-403,GUATEMALA,CIUDAD CAPITAL,"INSTITUTO ""GUILLERMO PUTZEYS ALVAREZ""",11 CALLE 3-59,24637777,CARLOS HUMBERTO GONZALEZ DE LEON,JOSE RODERICO TELLO TELLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA NORTE,,
602,00-01-0736-46,01-403,GUATEMALA,CIUDAD CAPITAL,COLEGIO DE INNOVACION TECNOLOGICA EDUCATIVA (C.I.T.E.),13 CALLE 3-23,22510248,CARLOS HUMBERTO GONZALEZ DE LEON,MYRNA GUDELIA BANTES GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,,
603,00-01-0738-46,01-403,GUATEMALA,CIUDAD CAPITAL,LICEO PROFESIONAL EN COMPUTACION Y CIENCIAS COMERCIALES,2A. AVENIDA 10-69,22320092,CARLOS HUMBERTO GONZALEZ DE LEON,ROBIN ALEXANDER MONTALVO HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,,
604,00-01-0739-46,01-403,GUATEMALA,CIUDAD CAPITAL,LICEO REGIOMONTANO,9A. CALLE 2-64,22202670,CARLOS HUMBERTO GONZALEZ DE LEON,VIVIAN LIZBET MORALES GIRON DE POSADAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,,
605,00-01-0742-46,01-648,GUATEMALA,CIUDAD CAPITAL,"INSTITUTO MIXTO NOCTURNO DE EDUCACION DIVERSIFICADA POR MADUREZ ""PEDRO ARRIAZA MATA""",10 AVENIDA 12-01,22383239,ESWIN NOE ROSALES LOPEZ,BRUNO LUIS EMILIO VIAU GARCIA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE,,
606,00-01-0744-46,01-403,GUATEMALA,CIUDAD CAPITAL,COLEGIO DE FORMACION PROFESIONAL EN COMPUTACION,15 AVENIDA 2-63,22501016,CARLOS HUMBERTO GONZALEZ DE LEON,OTTO EDGAR SALGUERO PALMA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,,
607,00-01-0745-46,01-627,GUATEMALA,CIUDAD CAPITAL,"INSTITUTO PARTICULAR MIXTO ""JOSE MARTI""",8A. CALLE 12-41,22539053,ISAURA AMPARO RECINOS CARRILLO,REGINA CORALIA GARCIA CONTRERAS DE FUNES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,,
608,00-01-0747-46,01-403,GUATEMALA,CIUDAD CAPITAL,COLEGIO MIXTO SANTO DOMINGO,12 AVENIDA 12-11,22322648,CARLOS HUMBERTO GONZALEZ DE LEON,SERGIO ALEJANDRO VILLATORO VILLAGRAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,,
609,00-01-0750-46,01-403,GUATEMALA,CIUDAD CAPITAL,"COLEGIO MIXTO EN COMPUTACION ""IMANOL""",3RA. AVENIDA 3-33,22201030,CARLOS HUMBERTO GONZALEZ DE LEON,SONIA HAYDEE REYES MONTERROSO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,,
610,00-01-0752-46,01-403,GUATEMALA,CIUDAD CAPITAL,COLEGIO TECNOLOGICO CENTRO CULTURAL DE LAS AMERICAS,"8A. CALLE 00-30 , INTERIOR 9A.Y 8A. CALLE 00-20",22321894,CARLOS HUMBERTO GONZALEZ DE LEON,JESUS SAMAYOA GIRON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,,
611,00-01-0754-46,01-403,GUATEMALA,CIUDAD CAPITAL,INSTITUTO Y ACADEMIA PRACTICA COMERCIAL,6A. CALLE 0-25,22202869,CARLOS HUMBERTO GONZALEZ DE LEON,VICTOR MANUEL TICURU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,,
